run_name,agent,model,backend,task,trial,reward,passed,weighted_gen_tok_s,model_baseline,valid,reason
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,supply-chain-fulfillment,supply-chain-fulfillment__is3R6b6,0.0,0,44.96,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__DhmAPCP,0.0,0,45.09,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,vimscript-vim-quine,vimscript-vim-quine__8ejEnTq,0.0,0,56.2,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,mlflow-register,mlflow-register__kYV27wY,0.0,0,45.83,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,git-leak-recovery,git-leak-recovery__XYjkEtr,1.0,1,60.89,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,playing-card-recognition,playing-card-recognition__PXgekzb,0.0,0,62.62,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,headless-terminal,headless-terminal__PGp9ijQ,0.0,0,49.51,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,pandas-etl,pandas-etl__3DtFXyw,0.0,0,61.79,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,fix-git,fix-git__T64EKDc,1.0,1,53.81,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,prove-plus-comm,prove-plus-comm__iMGNhdf,1.0,1,63.03,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,broken-python,broken-python__LYzQhjv,0.0,0,64.39,56.29,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,kv-store-grpc,kv-store-grpc__frhAHnd,1.0,1,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,prove-plus-comm,prove-plus-comm__EShcrRp,1.0,1,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,polyglot-c-py,polyglot-c-py__U2giGsx,0.0,0,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,fix-git,fix-git__n8LBdWk,1.0,1,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,code-from-image,code-from-image__M6gBXh8,1.0,1,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,git-leak-recovery,git-leak-recovery__U4AWnzn,1.0,1,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,pypi-server,pypi-server__YrAUaJH,0.0,0,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,schemelike-metacircular-eval,schemelike-metacircular-eval__4UKyFvG,0.0,0,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,cobol-modernization,cobol-modernization__PWeMbSL,1.0,1,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,build-pmars,build-pmars__xdfqZCL,1.0,1,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,headless-terminal,headless-terminal__nCyRfo5,1.0,1,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,winning-avg-corewars,winning-avg-corewars__83fqqr2,0.0,0,,,1,valid
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,hosted,build-pov-ray,build-pov-ray__zxTzX3H,0.0,0,,,1,valid
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,local,pypi-server,pypi-server__CwjdPYk,0.0,0,64.76,64.17,1,valid
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,local,code-from-image,code-from-image__WhdZMF3,0.0,0,64.58,64.17,1,valid
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,local,cobol-modernization,cobol-modernization__ZYQDxqm,0.0,0,64.42,64.17,1,valid
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,local,kv-store-grpc,kv-store-grpc__7JfCDxb,1.0,1,65.23,64.17,1,valid
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,local,schemelike-metacircular-eval,schemelike-metacircular-eval__sDe3oCC,0.0,0,64.25,64.17,1,valid
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,local,build-pmars,build-pmars__Hr9bc6T,0.0,0,63.23,64.17,1,valid
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,local,git-leak-recovery,git-leak-recovery__aWMa5fa,0.0,0,64.95,64.17,1,valid
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,local,fix-git,fix-git__CQ3SUeA,0.0,0,64.77,64.17,1,valid
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,legal-summary-extraction,legal-summary-extraction__zRbsTut,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,jsonl-aggregator,jsonl-aggregator__NjVzgUg,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,polyglot-c-py,polyglot-c-py__6SX7nHf,,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,pypi-server,pypi-server__UNqsptK,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,jq-data-processing,jq-data-processing__hfm9EuP,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,code-from-image,code-from-image__hWFyNLQ,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,cobol-modernization,cobol-modernization__skiHhsm,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,kv-store-grpc,kv-store-grpc__oJGEriX,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,image-tile-identification,image-tile-identification__AnseQSx,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,amuse-install,amuse-install__HVDi8sc,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,schemelike-metacircular-eval,schemelike-metacircular-eval__uzRn2iF,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,winning-avg-corewars,winning-avg-corewars__KNEqMzH,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__ks6fagL,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__DME2gYq,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,smiles-data-lab,smiles-data-lab__isiNgKP,,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,california-housing-api,california-housing-api__uhVEhuA,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,convolutional-layers,convolutional-layers__fW2vvAh,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,cosign-keyless-signing,cosign-keyless-signing__poMrqGB,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,log-summary,log-summary__mhqffaP,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,schedule-vacation,schedule-vacation__Rf3WFz8,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,protein-sequence,protein-sequence__8KTbuQA,,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,build-pmars,build-pmars__5FqsAvT,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,ekf-localization,ekf-localization__HrUDVuU,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__S8FKsQn,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,build-pov-ray,build-pov-ray__Ryx25iF,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,systemd-log-monitoring,systemd-log-monitoring__pVVfAuA,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,supply-chain-fulfillment,supply-chain-fulfillment__8UH5vyR,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__NPRy4Ko,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,vimscript-vim-quine,vimscript-vim-quine__YhYkVXC,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,mlflow-register,mlflow-register__ic2qr3t,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,git-leak-recovery,git-leak-recovery__vQCLTb4,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,playing-card-recognition,playing-card-recognition__z5udkNm,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,headless-terminal,headless-terminal__u7EKDMK,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,pandas-etl,pandas-etl__Hk6sthk,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,fix-git,fix-git__hhVW6Vn,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,prove-plus-comm,prove-plus-comm__PEg5k5r,0.0,0,,53.7,0,agent_integration_failure
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,local,broken-python,broken-python__N85zZhT,0.0,0,,53.7,0,agent_integration_failure
