run_name,agent,model,task,trial,backend,source,reward,graded,passed,n_calls,sum_completion_tokens,sum_prompt_tokens,max_prompt_tokens,weighted_gen_tok_s,n_truncated
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,california-housing-api,california-housing-api__vvVrrkG,local,openthoughts-tblite,1.0,1,1,5,4379,40137,9896,46.53,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,convolutional-layers,convolutional-layers__ncFgkHf,local,openthoughts-tblite,1.0,1,1,5,11014,53018,19202,44.48,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cosign-keyless-signing,cosign-keyless-signing__9dGafcq,local,openthoughts-tblite,1.0,1,1,6,7326,58756,13804,46.14,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,log-summary,log-summary__moRy5hG,local,openthoughts-tblite,1.0,1,1,2,1049,2238,1379,51.05,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,schedule-vacation,schedule-vacation__yUGtvRh,local,openthoughts-tblite,1.0,1,1,3,4033,13433,8040,48.3,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,protein-sequence,protein-sequence__bUKYNNi,local,openthoughts-tblite,,0,0,0,0,0,0,,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,ekf-localization,ekf-localization__7PN8fBS,local,openthoughts-tblite,0.0,1,0,3,3111,10499,6267,48.08,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cryptographic-protocol-verifier,cryptographic-protocol-verifier__XrFkEfY,local,openthoughts-tblite,1.0,1,1,2,2830,7223,5301,47.99,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,build-pov-ray,build-pov-ray__tZdkECo,local,terminal-bench,0.0,1,0,2,2716,6227,5345,50.25,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,openthoughts-tblite,1.0,1,1,12,10611,117606,18823,45.69,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,vimscript-vim-quine,vimscript-vim-quine__p5PT6X7,local,openthoughts-tblite,0.0,1,0,2,2893,4266,3335,49.74,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,mlflow-register,mlflow-register__uYFxhDc,local,openthoughts-tblite,1.0,1,1,2,1566,2737,1950,50.83,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,git-leak-recovery,git-leak-recovery__XaaeC6N,local,terminal-bench,0.0,1,0,2,3409,2827,1975,50.97,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,playing-card-recognition,playing-card-recognition__4SZEkSy,local,openthoughts-tblite,0.0,1,0,4,2992,5025,1708,50.6,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,headless-terminal,headless-terminal__sGoLC89,local,terminal-bench,1.0,1,1,5,2779,11038,3911,51.05,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,pandas-etl,pandas-etl__hGpxZ6y,local,openthoughts-tblite,1.0,1,1,3,2397,5411,2801,50.28,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,fix-git,fix-git__qbMeJzX,local,terminal-bench,1.0,1,1,5,2118,10074,3102,50.97,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,prove-plus-comm,prove-plus-comm__NJZysQk,local,terminal-bench,1.0,1,1,4,2123,5403,1959,50.98,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,broken-python,broken-python__ro3CRqh,local,openthoughts-tblite,0.0,1,0,7,3357,48969,11610,46.38,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,polyglot-c-py,polyglot-c-py__pBq6cJG,local,terminal-bench,0.0,1,0,2,4992,2566,1706,70.68,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,pypi-server,pypi-server__S7Vhf4i,local,terminal-bench,0.0,1,0,2,2720,4925,3989,71.38,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,code-from-image,code-from-image__eYJ694J,local,terminal-bench,0.0,1,0,3,6345,3194,1215,70.26,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,cobol-modernization,cobol-modernization__FksJ5HU,local,terminal-bench,,0,0,0,0,0,0,,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,kv-store-grpc,kv-store-grpc__63XC6Ni,local,terminal-bench,0.0,1,0,2,1083,3342,2327,73.58,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,schemelike-metacircular-eval,schemelike-metacircular-eval__8M7kM8d,local,terminal-bench,,0,0,0,0,0,0,,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,winning-avg-corewars,winning-avg-corewars__kAHp7R8,local,terminal-bench,0.0,1,0,3,2435,4185,1673,71.68,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,build-pmars,build-pmars__a9QS2Vk,local,terminal-bench,,0,0,2,2731,3170,2293,71.44,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,git-leak-recovery,git-leak-recovery__tMTbhKD,local,terminal-bench,0.0,1,0,2,6657,2590,1738,70.51,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,headless-terminal,headless-terminal__NCrJAhF,local,terminal-bench,0.0,1,0,2,1682,3842,2950,72.07,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,fix-git,fix-git__xMeiDJC,local,terminal-bench,0.0,1,0,4,2421,11565,5126,72.1,0
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,prove-plus-comm,prove-plus-comm__ztZ759p,local,terminal-bench,,0,0,1,1137,867,867,72.99,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,code-from-image,code-from-image__cASGzqo,local,terminal-bench,0.0,1,0,31,14705,592271,32304,31.48,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,polyglot-c-py,polyglot-c-py__QnLSmPv,local,terminal-bench,0.0,1,0,1,2307,806,806,60.87,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,prove-plus-comm,prove-plus-comm__qxaiqim,local,terminal-bench,0.0,1,0,38,25058,383119,20082,42.69,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,fix-git,fix-git__bM2msrf,local,terminal-bench,1.0,1,1,13,3585,66360,8203,52.83,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,git-leak-recovery,git-leak-recovery__aAsBqvm,local,terminal-bench,0.0,1,0,16,5287,65817,7326,54.62,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,build-pmars,build-pmars__nR9dvwt,local,terminal-bench,1.0,1,1,19,4029,128264,11902,48.51,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,winning-avg-corewars,winning-avg-corewars__FRjotbd,local,terminal-bench,0.0,1,0,52,22967,819247,30060,16.66,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,build-pov-ray,build-pov-ray__Ai4gjBR,local,terminal-bench,,0,0,118,25604,2030088,32748,36.24,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,kv-store-grpc,kv-store-grpc__jqowg6y,local,terminal-bench,0.0,1,0,17,4146,70271,7528,39.32,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,pypi-server,pypi-server__pmUSahe,local,terminal-bench,0.0,1,0,33,7815,272911,15410,47.87,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,headless-terminal,headless-terminal__C9hg2pv,local,terminal-bench,1.0,1,1,13,5026,71700,11062,51.84,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,schemelike-metacircular-eval,schemelike-metacircular-eval__UCYyhXc,local,terminal-bench,,0,0,20,16115,349805,31095,35.94,0
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,cobol-modernization,cobol-modernization__75BPcfg,local,terminal-bench,0.0,1,0,16,15953,236059,27066,38.75,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,polyglot-c-py,polyglot-c-py__qve5KCP,local,terminal-bench,,0,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,pypi-server,pypi-server__fPrqMKF,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,jq-data-processing,jq-data-processing__LZCPfqa,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,code-from-image,code-from-image__p6YeYmn,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,cobol-modernization,cobol-modernization__hGQ98p7,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,kv-store-grpc,kv-store-grpc__RNtiF5s,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,image-tile-identification,image-tile-identification__ysLLV8x,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,amuse-install,amuse-install__K4yDEX3,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,schemelike-metacircular-eval,schemelike-metacircular-eval__RSD8WP3,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,winning-avg-corewars,winning-avg-corewars__yjzAmwv,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__x9e22Q9,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,california-housing-api,california-housing-api__HKuMyCH,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,convolutional-layers,convolutional-layers__B8oDcPU,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,cosign-keyless-signing,cosign-keyless-signing__ZMi9Bva,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,build-pmars,build-pmars__w2xjnkn,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,ekf-localization,ekf-localization__GcHaHdJ,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,cryptographic-protocol-verifier,cryptographic-protocol-verifier__DS368aY,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,build-pov-ray,build-pov-ray__fwyL2Ki,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,hydra-debug-slurm-mode,hydra-debug-slurm-mode__mMeQ3g6,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,git-leak-recovery,git-leak-recovery__3aJW9ZW,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,headless-terminal,headless-terminal__JoUesa2,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,fix-git,fix-git__hAXegD9,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,prove-plus-comm,prove-plus-comm__MBZNRyg,local,terminal-bench,0.0,1,0,0,0,0,0,,0
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,broken-python,broken-python__nRWXDnA,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,legal-summary-extraction,legal-summary-extraction__VhmuJAx,local,openthoughts-tblite,0.0,1,0,19,1228,275559,27702,51.91,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,jsonl-aggregator,jsonl-aggregator__n8QThfE,local,openthoughts-tblite,1.0,1,1,16,3897,161473,14114,59.66,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__BuzRTc2,local,terminal-bench,,0,0,0,0,0,0,,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,pypi-server,pypi-server__F4YxLro,local,terminal-bench,1.0,1,1,30,3766,311247,13982,59.22,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,jq-data-processing,jq-data-processing__64SDsqH,local,openthoughts-tblite,0.0,1,0,25,2592,639069,32625,43.07,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,code-from-image,code-from-image__mqyYW7P,local,terminal-bench,0.0,1,0,1,78,6586,6586,66.71,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__sj5H7cG,local,terminal-bench,1.0,1,1,26,9514,379413,23613,51.54,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__4aJ6EAC,local,terminal-bench,1.0,1,1,37,10908,638776,27740,50.0,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,kv-store-grpc,kv-store-grpc__nST6PWw,local,terminal-bench,0.0,1,0,42,6722,576446,20787,54.14,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,image-tile-identification,image-tile-identification__KU9KuAZ,local,openthoughts-tblite,0.0,1,0,14,4555,144913,13952,59.94,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,amuse-install,amuse-install__AGX7MEW,local,openthoughts-tblite,0.0,1,0,24,2177,361779,23116,50.74,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,schemelike-metacircular-eval,schemelike-metacircular-eval__kJPFzpe,local,terminal-bench,0.0,1,0,24,11036,498842,32763,46.87,2
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,winning-avg-corewars,winning-avg-corewars__aEjCBvv,local,terminal-bench,0.0,1,0,52,13539,1099807,32735,45.93,3
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__eyc2Egc,local,openthoughts-tblite,0.0,1,0,35,12410,640542,32578,46.62,2
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__VN9LG9D,local,openthoughts-tblite,1.0,1,1,22,14392,519637,32411,47.21,2
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,smiles-data-lab,smiles-data-lab__WG8CL9g,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,california-housing-api,california-housing-api__2sEehgz,local,openthoughts-tblite,0.0,1,0,32,10887,442384,23468,49.76,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,convolutional-layers,convolutional-layers__F9ppLjv,local,openthoughts-tblite,0.0,1,0,15,9114,187468,20316,53.81,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,cosign-keyless-signing,cosign-keyless-signing__dCRr73q,local,openthoughts-tblite,0.0,1,0,34,10891,608903,31442,48.48,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,log-summary,log-summary__2JTCLxL,local,openthoughts-tblite,1.0,1,1,22,2729,198883,11255,62.07,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,schedule-vacation,schedule-vacation__cENRBFu,local,openthoughts-tblite,1.0,1,1,21,3813,343633,28274,48.8,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,protein-sequence,protein-sequence__9Lj7Q8P,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__ueWujK8,local,terminal-bench,1.0,1,1,30,3953,471828,22192,50.38,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,ekf-localization,ekf-localization__9Yx2Rdk,local,openthoughts-tblite,0.0,1,0,13,2174,364883,32758,38.96,3
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,cryptographic-protocol-verifier,cryptographic-protocol-verifier__wqWEQxY,local,openthoughts-tblite,1.0,1,1,29,13117,601220,32500,47.56,1
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,build-pov-ray,build-pov-ray__HFvqN5a,local,terminal-bench,0.0,1,0,42,6037,548731,19101,54.55,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,systemd-log-monitoring,systemd-log-monitoring__gw7ipQ6,local,openthoughts-tblite,1.0,1,1,22,2984,360574,29573,52.42,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,supply-chain-fulfillment,supply-chain-fulfillment__is3R6b6,local,openthoughts-tblite,0.0,1,0,13,7058,238228,26029,44.96,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,hydra-debug-slurm-mode,hydra-debug-slurm-mode__DhmAPCP,local,openthoughts-tblite,0.0,1,0,57,8464,1031997,30514,45.09,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,vimscript-vim-quine,vimscript-vim-quine__8ejEnTq,local,openthoughts-tblite,0.0,1,0,13,8259,179111,20063,56.2,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,mlflow-register,mlflow-register__kYV27wY,local,openthoughts-tblite,0.0,1,0,27,4179,549087,27057,45.83,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,git-leak-recovery,git-leak-recovery__XYjkEtr,local,terminal-bench,1.0,1,1,31,2932,294426,12307,60.89,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,playing-card-recognition,playing-card-recognition__PXgekzb,local,openthoughts-tblite,0.0,1,0,11,2041,96674,10170,62.62,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,headless-terminal,headless-terminal__PGp9ijQ,local,terminal-bench,0.0,1,0,39,12373,774626,30679,49.51,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,pandas-etl,pandas-etl__3DtFXyw,local,openthoughts-tblite,0.0,1,0,8,1754,71674,10984,61.79,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__T64EKDc,local,terminal-bench,1.0,1,1,41,3593,580057,19329,53.81,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__iMGNhdf,local,terminal-bench,1.0,1,1,17,2052,142024,9859,63.03,0
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,broken-python,broken-python__LYzQhjv,local,openthoughts-tblite,0.0,1,0,10,1346,74121,8486,64.39,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,kv-store-grpc,kv-store-grpc__frhAHnd,hosted,terminal-bench,1.0,1,1,12,2017,41117,5172,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,prove-plus-comm,prove-plus-comm__EShcrRp,hosted,terminal-bench,1.0,1,1,10,2644,30797,5133,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,polyglot-c-py,polyglot-c-py__U2giGsx,hosted,terminal-bench,0.0,1,0,154,48990,7535622,96869,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,fix-git,fix-git__n8LBdWk,hosted,terminal-bench,1.0,1,1,17,3043,77210,7665,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,code-from-image,code-from-image__M6gBXh8,hosted,terminal-bench,1.0,1,1,25,13852,478475,39457,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,git-leak-recovery,git-leak-recovery__U4AWnzn,hosted,terminal-bench,1.0,1,1,7,1907,17707,4301,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,pypi-server,pypi-server__YrAUaJH,hosted,terminal-bench,0.0,1,0,18,3684,91057,8762,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,schemelike-metacircular-eval,schemelike-metacircular-eval__4UKyFvG,hosted,terminal-bench,0.0,1,0,249,99273,25397643,206091,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,cobol-modernization,cobol-modernization__PWeMbSL,hosted,terminal-bench,1.0,1,1,15,7199,166032,18055,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,build-pmars,build-pmars__xdfqZCL,hosted,terminal-bench,1.0,1,1,22,3596,232497,16656,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,headless-terminal,headless-terminal__nCyRfo5,hosted,terminal-bench,1.0,1,1,10,3839,58077,12226,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,winning-avg-corewars,winning-avg-corewars__83fqqr2,hosted,terminal-bench,0.0,1,0,172,47876,17304754,151576,,0
terminus-2-qwen-next-together,terminus-2,Qwen3-Coder-Next-FP8,build-pov-ray,build-pov-ray__zxTzX3H,hosted,,0.0,1,0,215,39613,10819753,95570,,0
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,pypi-server,pypi-server__CwjdPYk,local,terminal-bench,0.0,1,0,31,18903,181546,10183,64.76,0
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,code-from-image,code-from-image__WhdZMF3,local,terminal-bench,0.0,1,0,16,18648,48445,5804,64.58,0
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,cobol-modernization,cobol-modernization__ZYQDxqm,local,terminal-bench,0.0,1,0,7,9605,23617,7725,64.42,0
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,kv-store-grpc,kv-store-grpc__7JfCDxb,local,terminal-bench,1.0,1,1,10,6744,76457,10091,65.23,0
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,schemelike-metacircular-eval,schemelike-metacircular-eval__sDe3oCC,local,terminal-bench,0.0,1,0,7,13695,23058,4617,64.25,0
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,build-pmars,build-pmars__Hr9bc6T,local,terminal-bench,0.0,1,0,29,25936,431316,27899,63.23,0
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,git-leak-recovery,git-leak-recovery__aWMa5fa,local,terminal-bench,0.0,1,0,13,9902,38639,4847,64.95,0
terminus-2-nemotron-3-nano-30b-a3b-gguf-local,terminus-2,Nemotron-3-Nano-30B-A3B,fix-git,fix-git__CQ3SUeA,local,terminal-bench,0.0,1,0,10,8707,33044,6759,64.77,0
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,legal-summary-extraction,legal-summary-extraction__zRbsTut,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,jsonl-aggregator,jsonl-aggregator__NjVzgUg,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,polyglot-c-py,polyglot-c-py__6SX7nHf,local,terminal-bench,,0,0,0,0,0,0,,0
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,pypi-server,pypi-server__UNqsptK,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,jq-data-processing,jq-data-processing__hfm9EuP,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,code-from-image,code-from-image__hWFyNLQ,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,cobol-modernization,cobol-modernization__skiHhsm,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3.5-35b-a3b-gguf-local,mini-swe-agent,Qwen3.5-35B-A3B,kv-store-grpc,kv-store-grpc__oJGEriX,local,terminal-bench,0.0,1,0,0,0,0,0,,0
